dist_id,district,total_enroll,model_4_total_funding,model_4_pp_funding,model_4_diff_total,model_4_diff_pp,model_4_state_share,model_4_state_share_pp,model_4_local_diff_total,model_4_local_share_total,model_4_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,model_4_local_mills_total,cte_pp_funding,cte_model_4_pp,cte_pp_diff
1900,FRANKLIN COUNTY,1211,9484428.958007924,7831.898396373183,127486.84600792453,105.27402643098594,7532149.8460079245,6219.776916604397,-1490332.3180000002,1952279.112,1612.121479768786,7266000,684000,652500,102000,1438500,0,373908.3599999999,18165,180600,207255.59800792416,719.0836236933792,80.7422360880937,0,60.550000000000004,311.59029999999996,380.254,190,87,10,9356942.112,7726.624369942197,7404663,1952279.112,1952279.112,2229037.6500000004,7162297,5914.365813377374,6114.50289017341,8255695,6817.254335260116,0.2573,301,69724254,0.314,69724.254,57.5757671345995,6303415.888,5205.13285549133,6026657.35,1232123,348749.86243464,275179,1612.121479768786,0.028524029453333904,1952279.112,914.2159468438538,600,-314.21594684385377
2000,GEORGE COUNTY,4165,30618793.2,7351.450948379352,2802255.120000001,672.8103529411774,25256951.119999997,6064.093906362545,-4582610.529999999,5361842.08,1287.3570420168066,24990000,1710000,1612500,153000,3475500,66000,1204018.2,62475,820800,0,1218.3957446808508,10.399891723403925,55,208.25,1003.3485,837.1650000000001,475,215,15,27816538.08,6678.640595438174,22454696,5361842.08,5361842.08,6759573.390000001,22230598,5337.478511404562,5391.283553421368,25035457,6010.914045618248,0.2409,1368,191494360,0.201,191494.36,45.977037214885954,19673614.92,4723.557003601441,18275883.61,2616531,1193583.48423916,534023,1287.3570420168066,0,5361842.08,390.3676900584795,600,209.63230994152048
2100,GREENE COUNTY,1640,12252748.004545167,7471.187807649492,-23336.235454833135,-14.229411862703273,8944506.043317972,5453.967099584129,-3327405.608772805,3308241.9612271953,2017.220708065363,9840000,543600,502500,102000,1148100,6000,510696,24600,457800,265552.0045451664,-48.50877192982534,60.43662135758268,5,82,425.58,383.76,151,67,10,12276084.24,7485.4172195121955,9435654,2840430.24,3571711.892,2840430.24,9199826,5609.65,5753.44756097561,10520112,6414.7024390243905,0.2595,763,127561139,0.234,127561.139,77.78118231707317,6948400.108,4236.829334146341,7679681.76,1159160,484975.38268264,433484,1731.9696585365857,0.026986992331825856,3571711.892,568.1310615989515,600,31.868938401048467
7620,GREENVILLE,3542,26382931.44,7448.5972444946365,1726855.6799999997,487.5368944099382,20980424.68,5923.327125917561,-6272963.509999999,5402506.760000001,1525.2701185770752,21252000,1062000,585000,153000,1800000,15600,2671801.4400000004,53130.00000000001,590400,0,-447.41752577319585,718.4077163155359,13,177.10000000000002,2226.5012,1512.4340000000002,295,78,15,24656075.76,6961.060350084698,19253569,5402506.760000001,5402506.760000001,5795933.130000001,18699214,5279.281197063806,5435.790231507623,21466419,6060.536137775268,0.6286,984,192946670,0.4270000000000001,192946.67,54.473932806324115,16063912.239999998,4535.266019198192,15670485.87,1973598,1072265.7975342,421923,1525.2701185770752,0,5402506.760000001,428.7835365853659,600,171.21646341463412
4211,GREENWOOD-LEFLORE CONS,4030,30551834.4,7581.10034739454,3745220.289999999,929.3350595533493,22442965.128,5568.973977171216,-4078506.858000001,8108869.272,2012.126370223325,24180000,1141200,1282500,153000,2576700,152400,2843084.4,60450,739200,0,430.11729622266466,709.1715665911853,127,201.5,2369.237,1906.19,317,171,15,26806614.11,6651.765287841191,20604122,6202492.11,8108869.272,6202492.11,20329784,5044.6114143920595,5112.685359801489,22972193,5700.296029776675,0.5879,1232,289602474,0.473,289602.474,71.86165607940447,14863323.728,3688.16965955335,16769700.89,2360351,1162888.8850842,371679,1539.0799280397025,0,8108869.272,301.6875,600,298.3125
2220,GRENADA,3864,29582426.88,7655.907577639751,2045762.289999999,529.441586438923,22929447.568,5934.122041407867,-2919439.028,6652979.312,1721.785536231884,23184000,849600,3075000,336600,4261200,6000,1386866.8800000001,57960.00000000001,686400,0,1330.9602356406476,237.3050972607956,5,193.20000000000002,1155.7224,1329.216,236,410,33,27536664.59,7126.465991200828,21165254,6371410.590000001,6652979.312,6371410.590000001,22643366,5860.084368530021,5477.550207039338,23597817,6107.09549689441,0.2991,1144,237606404,0.344,237606.404,61.492340579710145,16944837.688,4385.3099606625265,17226406.41,3357478,1112608.06346152,380913,1648.9157841614908,0,6652979.312,332.96590909090907,600,267.03409090909093
2421,GULFPORT,6113,46696638.36,7638.90697857026,4619580.589999996,755.6977899558315,34530733.532,5648.737695403239,-19349389.211999997,12165904.828000002,1990.1692831670214,36678000,2077200,2940000,275400,5292600,384000,3268743.36,91695.00000000001,981600,0,576.818273092369,518.6361745924966,320,305.65000000000003,2723.9528,2005.064,577,392,27,42077057.77,6883.209188614429,32341303,9735754.77,12165904.828000002,9735754.77,32914005,5384.263863896614,5290.577948634059,36058351,5898.634222149517,0.4456,1636,434496601,0.32799999999999996,434496.601,71.07747439882219,23892446.172,3908.464938982496,26322596.229999997,4718089,1856002.90003748,560025,1592.63123998037,0,12165904.828000002,342.3135696821516,600,257.6864303178484
2300,HANCOCK COUNTY,4060,30066345.6,7405.503842364533,1082492.6000000015,266.6237931034493,21948432.288000003,5406.017804926109,-11230371.497999998,8117913.312000001,1999.4860374384239,24360000,1735200,1807500,173400,3716100,0,1143945.6,60900,785400,0,963.2040540540538,-67.7094569794649,0,203,953.288,856.6600000000001,482,241,17,28983853,7138.8800492610835,22277593,6706260,12012236.936,6706260,22007459,5420.556403940886,5487.091871921182,24838000,6117.7339901477835,0.2348,1309,429008462,0.211,429008.462,105.66710886699508,12825763.064,3159.054941871921,18131740,3003329,1208492.21282504,628698,1651.7881773399015,0,12012236.936,480.28877005347596,600,119.71122994652404
2400,HARRISON COUNTY,14355,107309963.4,7475.441546499478,10694107.620000005,744.9744075235112,78336273.282,5457.072328944619,-27592044.262,28973690.118000004,2018.3692175548592,86130000,4338000,7267500,561000,12166500,748800,6001538.4,215325,2047800,0,1387.40690892777,363.09855611787543,624,717.75,5001.282,3244.23,1205,969,55,96615855.78,6730.467138975967,74260959,22354896.78,30333828.196,22354896.78,73342961,5109.227516544758,5173.177220480668,82795914,5767.740438871473,0.3484,3413,1083351007,0.226,1083351.007,75.46854803204458,52462085.804000005,3654.6210939742255,60441017.22,9073970,4185580.12706168,966721,1557.2899184952978,0,30333828.196,283.246703779666,600,316.753296220334
1820,HATTIESBURG,3667,28386940.92,7741.189233706027,4009096.4700000025,1093.2905563130635,20722466.871600002,5651.0681406054,-15976990.961600002,7664474.048400001,2090.1210931006276,22002000,903600,1635000,295800,2834400,242400,2375335.92,55005.00000000001,877800,0,864.8995983935738,663.7642157885745,202,183.35000000000002,1979.4466,1243.1129999999998,251,218,29,24377844.45,6647.898677392964,18737319,5640525.45,10077916.016,5640525.45,18204749,4964.4802290700845,5109.713389691846,20890835,5696.982547041178,0.5398,1463,359925572,0.33899999999999997,359925.572,98.15259667302972,10812918.984,2948.7098401963462,15250309.55,2403680,1061450.09985564,680291,1538.1852877011181,0,10077916.015999999,464.99726589200276,600,135.00273410799724
1520,HAZLEHURST,1368,10324785.04888184,7547.35749187269,1494751.0988818407,1092.6543120481292,7537093.085683743,5509.570969067063,-2655000.7168019027,2787691.963198097,2037.7865228056264,8208000,169200,435000,102000,706200,164400,840827.5199999999,20520,314400,70437.52888183988,390.13043478260806,610.4917917149048,137,68.4,700.6895999999999,433.656,47,58,10,8830033.95,6454.703179824561,6786948,2043085.95,3159608.676,2043085.95,6715514,4909.001461988304,4961.2192982456145,7566985,5531.421783625731,0.5122,524,112843167,0.317,112843.167,82.4876951754386,4407376.324,3221.7663187134503,5523899.05,661335,413062.27066,132461,1493.4838815789476,0.008581570282875229,3159608.676,252.7881679389313,600,347.21183206106866
2500,HINDS COUNTY,4968,35791134.72,7204.334685990338,2314309.5299999975,465.8433031400955,26127528.345599998,5259.164320772947,-18737596.8256,9663606.374400001,1945.1703652173915,29808000,1414800,1665000,214200,3294000,88800,1798614.7200000002,74520,727200,0,582.0723270440249,197.51145566894957,74,248.4,1498.8456,1013.472,393,222,21,33476825.19,6738.491382850242,25730985,7745840.19,12272488.312,7745840.19,25479863,5128.796900161031,5179.344806763285,28688297,5774.6169484702095,0.3017,1212,438303154,0.204,438303.154,88.22527254428341,16415808.688,3304.309317230274,20942456.81,2923802,1502575.543721,0,1559.1465760869569,0,12272488.311999999,0,600,600
7611,HOLLANDALE,548,4288658.469650712,7826.019105202029,67725.40565071162,123.58650666188169,3347976.4056507116,6109.4459957129775,-911779.5360000001,940682.064,1716.5731094890511,3288000,183600,195000,51000,429600,0,480902.88,8220,12000,69935.58965071168,1142,817.7659527205326,0,27.400000000000002,400.7524,200.568,51,26,5,4220933.064,7702.432598540147,3280251,940682.064,940682.064,987459.12,3244025,5919.753649635037,5985.859489051095,3657256,6673.824817518248,0.7313,20,33595788,0.366,33595.788,61.306182481751826,2716573.936,4957.251708029196,2669796.88,335956,153181.21180896,0,1716.5731094890511,0.021269948190605747,940682.064,0,600,600
4720,HOLLY SPRINGS,1025,7901175,7708.463414634146,596418.5899999999,581.8717951219505,5767857.75,5627.178292682926,-3100414.74,2133317.25,2081.2851219512195,6150000,460800,412500,102000,975300,26400,528900,15375,205200,0,-10.797927461139807,486.3376169100851,22,51.25,440.75,337.22499999999997,128,55,10,7304756.41,7126.591619512195,5614588,1690168.41,2606961.5039999997,1690168.41,5870114,5726.940487804878,5477.646829268293,6259883,6107.202926829268,0.43,342,93105768,0.32899999999999996,93105.768,90.83489560975607,3652921.496,3563.825849756098,4569714.59,977384,314546.69534688,162627,1648.9447902439026,0,2606961.5039999997,475.5175438596491,600,124.4824561403509
2611,HOLMES CONSOL,2544,19405175.57719652,7627.820588520644,2084492.721196521,819.3760696527206,15856347.72119652,6232.841085375991,-3060821.044,3548827.856,1394.9795031446542,15264000,756000,735000,102000,1593000,6000,1727274.24,38160,526800,249941.33719652158,921.9748427672957,691.8634452126005,5,127.2,1439.3952,1101.552,210,98,10,17320682.856,6808.444518867924,13771855,3548827.856,3548827.856,4145763.87,13537544,5321.361635220126,5413.465015723271,15354681,6035.645047169812,0.5658,878,126743852,0.433,126743.852,49.820696540880505,11805853.144,4640.665544025157,11208917.13,1299812,731409.31790552,344157,1394.9795031446542,0.016374563495579243,3548827.856,391.9783599088838,600,208.02164009111618
2700,HUMPHREYS COUNTY,1207,9789436.31512253,8110.552042355037,178400.8751225304,147.80519894161534,7372837.7391225295,6108.399121062576,-849748.7239999995,2416598.5760000004,2002.1529212924609,7242000,482400,435000,153000,1070400,0,921037.5599999999,18105,384600,153293.75512252958,792.1835748792273,721.2456574485497,0,60.35,767.5313,522.631,134,58,15,9611035.44,7962.746843413422,7387242,2223793.44,2416598.5760000004,2223793.44,7296613,6045.246893123446,6120.333057166528,8236272,6823.754763877382,0.6359,641,86307092,0.433,86307.092,71.50546147473074,5819673.424,4821.601842584921,6012478.5600000005,906418,367458.94291916,234793,1842.413786246893,0.02116732327016426,2416598.5760000004,366.29173166926677,600,233.70826833073323
2900,ITAWAMBA COUNTY,3375,25888980,7670.808888888889,941138.4519999996,278.8558376296296,21262845.452,6300.102356148148,-2964480.302,4626134.5479999995,1370.7065327407406,20250000,1130400,2970000,153000,4253400,26400,725355,50625,583200,0,2135.5696551724136,-439.95495469015873,22,168.75,604.4625,536.625,314,396,15,24947841.548,7391.953051259259,20321707,4626134.5479999995,4626134.5479999995,6117476.4,19941628,5908.630518518518,6021.246518518518,22657320,6713.28,0.1791,972,165219091,0.159,165219.091,48.953804740740736,18031185.452,5342.573467259259,16539843.6,2705112,991291.2717994,431103,1370.7065327407406,0,4626134.5479999995,443.5216049382716,600,156.4783950617284
3000,JACKSON COUNTY,8906,63297417.36,7107.277942959802,4349334.75,488.3600662474737,46612851.644,5233.870609027622,-22367982.174000002,16684565.715999998,1873.4073339321803,53436000,2775600,3382500,469200,6627300,228000,1697127.3599999999,133590,1175400,0,1376.7736593059935,-623.7125476578492,190,445.3,1414.2728,1353.712,771,451,46,58948082.61,6618.9178767123285,45308724,13639358.61,16684565.715999998,13639358.61,44651755,5013.671120592859,5087.438131596677,50516143,5672.147204132046,0.1588,1959,595877347,0.152,595877.347,66.90740478329215,33831577.284,3798.7398701998654,36876784.39,4881551,2579227.0511712,675496,1531.4797451156526,0,16684565.715999998,344.8167432363451,600,255.18325676365492
2520,JACKSON PUBLIC,18710,140320568.4,7499.763142704436,15606965.010000005,834.1509893105294,104931690.512,5608.321245964725,-61539065.721999995,35388877.888000004,1891.4418967397116,112260000,3985200,7710000,448800,12144000,498000,12106118.4,280650,3031800,0,545.4277191372184,639.3579233452731,415,935.5,10088.432,7502.71,1107,1028,44,124713603.39,6665.612153393907,95857473,28856130.39,35388877.888000004,28856130.39,97624406,5217.766221272047,5123.328327097809,106874557,5712.162319615179,0.5392,5053,1263888496,0.401,1263888.496,67.55149631213256,71485679.11199999,3820.720422875467,78018426.61,10955513,5655999.46667,1437620,1542.2838262960984,0,35388877.888000004,284.50821294280627,600,315.49178705719373
3300,JEFF DAVIS COUNTY,1235,9571700.149775082,7750.364493745006,313799.9197750818,254.08900386646383,6987341.10933581,5657.766080433854,-3256764.4995607277,2584359.0404392723,2092.5984133111515,7410000,514800,510000,102000,1126800,6000,559158.6,18525,304800,146416.54977508195,974.0090497737556,397.60191317906583,5,61.75,465.9655,459.4200000000001,143,68,10,9257900.23,7496.275489878542,7115815,2142085.23,2990386.364,2142085.23,6801130,5506.987854251012,5761.793522267207,7933649,6424.007287449393,0.3773,508,106799513,0.37200000000000005,106799.513,86.47733846153847,4943262.636,4002.641810526315,5791563.77,911544,373889.82572456,250985,1734.481967611336,0.0197593184581757,2990386.364,494.06496062992125,600,105.93503937007875
3200,JEFFERSON COUNTY,1063,8186151.388086138,7700.989076280469,591826.216086138,556.7509088298575,6667658.216086138,6272.491266308691,-1745531.158,1518493.172,1428.497809971778,6378000,302400,367500,51000,720900,0,647622.12,15945.000000000002,235200,188484.26808613824,438.81159420289896,638.2899681799627,0,53.150000000000006,539.6851,456.027,84,49,5,7594325.172,7144.238167450611,6075832,1518493.172,1518493.172,1829017.53,5866334,5518.658513640639,5715.740357478833,6774139,6372.661335841956,0.5077,392,54231899,0.429,54231.899,51.0177789275635,5255645.828,4944.163525870178,4945121.47,660344,303146.53469380003,176238,1428.497809971778,0.02955225275731236,1518493.172,449.58673469387753,600,150.41326530612247
3400,JONES COUNTY,8524,64354033.92,7549.745884561239,4913281.452,576.4056137963398,53668226.452,6296.131681370249,-13726026.501999998,10685807.468,1253.61420319099,51144000,3114000,4665000,999600,8778600,704400,2412973.92,127860.00000000001,1186200,0,1325.2018927444797,-41.682724247184524,587,426.20000000000005,2010.8116,1755.9440000000002,865,622,98,59440752.468,6973.340270764899,48754945,10685807.468,10685807.468,14676780.15,49078756,5757.714218676678,5719.726067573909,54358445,6377.105232285312,0.2359,1977,381635981,0.206,381635.981,44.77193582824965,43672637.532,5123.491029094322,39681664.85,6678155,2496790.02543584,718492,1253.61420319099,0,10685807.468,363.42539200809307,600,236.57460799190693
3500,KEMPER COUNTY,884,6938208.305514169,7848.651929314671,142524.7455141684,161.227087685711,5064892.063025343,5729.51590839971,-6111386.307511174,1873316.2424888257,2119.136020914961,5304000,241200,412500,51000,704700,0,520852.8,13260,191400,203995.50551416937,334.24409448818915,583.745052003207,0,44.2,434.044,335.92,67,55,5,6795683.5600000005,7687.42484162896,5223304,1572379.56,9677971.52,1572379.56,5063006,5727.382352941177,5908.714932126697,5823628,6587.814479638009,0.491,319,345641840,0.38,345641.84,390.997556561086,-3854343.5200000014,-4360.117104072399,4251248.4399999995,662251,267481.76264832,212390,1778.7099095022625,0.03846069108487356,9677971.520000001,665.7993730407524,600,-65.79937304075236
0420,KOSCIUSKO,2123,16046929.32,7558.610136599153,1431403.3959999997,674.2361733396147,12993654.396000002,6120.421288742346,-2770162.636,3053274.9239999996,1438.1888478568062,12738000,799200,1177500,102000,2078700,31200,823384.32,31845,343800,0,789.5938303341909,263.5603903196601,26,106.15,686.1536,639.023,222,157,10,14615525.924,6884.373963259538,11562251,3053274.9239999996,3053274.9239999996,3480603.2100000004,11686571,5504.743758831842,5446.185115402732,12891123,6072.125765426284,0.3232,573,109045533,0.301,109045.533,51.36388742345737,9837848.076,4633.936917569477,9410519.79,1771548,642541.40936476,37629,1438.1888478568062,0,3053274.9239999996,65.67015706806282,600,534.3298429319372
3600,LAFAYETTE COUNTY,2872,21267605.76,7405.155208913649,1745824.080000002,607.877465181059,16280961.328000002,5668.858401114207,-7457845.898,4986644.432,1736.2968077994428,17232000,1238400,1395000,234600,2868000,46800,554525.7599999999,43080,523200,0,1779.9095840868,-556.1115935172286,39,143.6,462.1047999999999,450.904,344,186,23,19521781.68,6797.27774373259,15004848,4516933.680000001,4986644.432,4516933.680000001,14682761,5112.381963788301,5224.529247910864,16729384,5824.994428969359,0.1609,872,178094444,0.157,178094.444,62.01060027855153,11742739.568,4088.6976211699166,12212450.32,1883710,811507.5966999601,343697,1572.7484958217271,0,4986644.432,394.1479357798165,600,205.85206422018348
3700,LAMAR COUNTY,10276,76484743.2,7443.046243674582,7092150.570000008,690.166462631375,58027952.344000004,5646.939698715454,-19856991.854000002,18456790.856,1796.1065449591279,61656000,4089600,5640000,438600,10168200,400800,2293603.2,154140.00000000003,1812000,0,1369.8213360952873,-379.1605594747966,334,513.8000000000001,1911.336,1716.092,1136,752,43,69392592.63,6752.879781043207,53336592,16056000.63,18456790.856,16056000.63,57470339,5592.676041261191,5190.404048267808,59466669,5786.947158427403,0.186,3020,659171102,0.16699999999999998,659171.102,64.14666231996885,41009878.144,3990.840613468276,43410668.37,7523075,3018306.42710432,905221,1562.4757327753991,0,18456790.856,299.7420529801324,600,300.2579470198676
3800,LAUDERDALE COUNTY,5910,43571170.8,7372.448527918781,1720256.447999999,291.0755411167511,34217264.448,5789.723256852792,-8436433.047999999,9353906.352,1582.7252710659898,35460000,1681200,2842500,428400,4952100,115200,1790020.8,88650,1165200,0,1307.8603603603606,49.04968487022711,96,295.5,1491.684,1093.35,467,379,42,41850914.352,7081.37298680203,32497008,9353906.352,9353906.352,9782627.04,32009830,5416.21489001692,5498.6477157360405,36231952,6130.617935702199,0.2524,1942,334068084,0.185,334068.084,56.52590253807106,26878045.648,4547.89266463621,26449324.96,3790720,1716854.16987404,890464,1582.7252710659898,0,9353906.352,458.529351184346,600,141.470648815654
3420,LAUREL,2712,20873499.84,7696.718230088495,3490997.9499999993,1287.241132005899,15237654.8832,5618.6043079646015,-9019405.743199999,5635844.956800001,2078.113922123894,16272000,781200,1440000,306000,2527200,232800,1549419.8400000003,40680,251400,0,1764.2687927107063,566.0668466545104,194,135.6,1291.1832000000002,911.232,217,192,30,17382501.89,6409.477098082596,13360553,4021948.89,6061171.2,4021948.89,15119073,5574.879424778761,4926.457595870206,14896107,5492.6648230088495,0.4761,419,216470400,0.336,216470.4,79.81946902654867,8834935.8,3257.719690265487,10874158.11,1752686,818523.83752272,182120,1483.0195022123894,0,6061171.2,434.65393794749406,600,165.34606205250594
3900,LAWRENCE COUNTY,1696,12908845.333257493,7611.347484232012,373789.5332574919,220.39477196786083,9439207.273257492,5565.570326213144,-3904829.89,3469638.06,2045.777158018868,10176000,705600,652500,204000,1562100,20400,668359.68,25440.000000000004,348600,107945.65325749264,1040.8118811881186,270.99554694143126,17,84.80000000000001,556.9664,435.872,196,87,20,12535055.8,7390.952712264151,9634705,2900350.8000000003,3469638.06,2900350.8000000003,9340471,5507.353183962264,5680.840212264151,10742040,6333.75,0.3284,581,123915645,0.257,123915.645,73.06346992924529,7272401.94,4287.972841981132,7841689.199999999,1246734,517424.265804,300491,1710.1125000000002,0.010607866868857374,3469638.06,517.1962134251291,600,82.80378657487086
4000,LEAKE COUNTY,2532,19508907.20511278,7704.939654467923,990938.1611127816,391.36578243000804,15777737.161112782,6231.333791908682,-1676157.366,3731170.044,1473.6058625592418,15192000,860400,1485000,132600,2478000,327600,951930.7200000001,37980,421800,99596.48511278415,680.2288888888888,250.349856576756,273,126.60000000000001,793.2756,731.7479999999999,239,198,13,18517969.044,7313.573872037915,14786799,3731170.044,3731170.044,4451293.98,14271744,5636.549763033176,5839.968009478673,16486274,6511.166666666667,0.3133,703,133256073,0.289,133256.073,52.62878080568721,12755103.956,5037.560804107425,12034980.02,2171897,753334.28731416,330948,1473.6058625592418,0.006555850784148509,3731170.044,470.7652916073969,600,129.23470839260312
4100,LEE COUNTY,6303,45783390.6,7263.745930509282,1320372.175999999,209.4831312073611,35502192.176,5632.586415357766,-13544615.426,10281198.424,1631.1595151515153,37818000,2358000,2325000,214200,4897200,150000,1860645.6,94545.00000000001,963000,0,1233.2423935091274,21.470761235932287,125,315.15000000000003,1550.538,1235.388,655,310,21,44463018.424,7054.2627993019205,34181820,10281198.424,10281198.424,10289808.54,33279992,5280.024115500555,5423.103284150405,38110402,6046.39092495637,0.246,1605,367185658,0.196,367185.658,58.25569696969697,27829203.576,4415.231409804855,27820593.46,3681223,1827354.36881476,540267,1631.1595151515153,0,10281198.424,336.614953271028,600,263.385046728972
7612,LELAND,700,5431104.312427175,7758.720446324536,519025.4624271756,741.4649463245369,3964706.1480718376,5663.865925816911,-2428239.9556446625,1466398.1643553374,2094.854520507625,4200000,244800,225000,51000,520800,0,495264.00000000006,10500,148800,55740.31242717496,1138.4466019417478,723.3124839659818,0,35,412.72,213.5,68,30,5,4912078.85,7017.255499999999,3775526,1136552.85,1821726.508,1136552.85,3691126,5273.0371428571425,5393.608571428572,4209455,6013.507142857143,0.5896,248,65061661,0.305,65061.661,92.94523,2387728.492,3411.040702857143,3072902.15,403540,196738.47161756,139560,1623.6469285714288,0.013271502958851182,1821726.508,562.741935483871,600,37.258064516129025
4300,LINCOLN COUNTY,2795,20403967.2,7300.167155635062,463862.5480000004,165.96155563506272,17085762.548,6112.974077996422,-2800637.287999999,3318204.652,1187.1930776386403,16770000,1108800,930000,153000,2191800,14400,785842.2000000001,41925,600000,0,1310.7091722595078,-44.994909052122694,12,139.75,654.8685,570.18,308,124,15,19940104.652,7134.205599999999,16621900,3318204.652,3318204.652,5003717.49,16291711,5828.876923076923,5947.0125223613595,18532287,6630.514132379249,0.2343,1000,118507309,0.204,118507.309,42.39975277280858,15214082.348,5443.321054740609,13528569.51,1605913,815307.9485986,325768,1187.1930776386405,0,3318204.652,325.768,600,274.232
2422,LONG BEACH,2929,21727427.16,7418.03590303858,539144.6160000004,184.0712243086382,17476027.616,5966.550910208262,-5896527.946,4251399.544,1451.4849928303174,17574000,1000800,1657500,193800,2852100,57600,805592.1599999999,43935.00000000001,394200,0,927.6119691119693,-69.33953268828236,48,146.45000000000002,671.3267999999999,500.859,278,221,19,21188282.544,7233.964678729942,16936883,4251399.544,4251399.544,5098537.17,17060468,5824.6732673267325,5782.479685899624,18883471,6447.071013997952,0.2292,657,151835698,0.171,151835.698,51.838749743939914,14632071.456,4995.5860211676345,13784933.83,2371597,852141.64659312,222298,1451.4849928303174,0,4251399.544,338.3531202435312,600,261.6468797564688
